file_x,file_y,decision,VGG-Face_cosine,VGG-Face_euclidean,VGG-Face_euclidean_l2,Facenet_cosine,Facenet_euclidean,Facenet_euclidean_l2,DeepFace_cosine,DeepFace_euclidean,DeepFace_euclidean_l2
Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Yes,0.3154,0.324,0.7943,0.2965,6.7428,0.77,0.2252,53.9344,0.6712
Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Yes,0.1573,0.2887,0.5609,0.2446,7.784,0.6994,0.1611,47.4263,0.5676
Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Yes,0.1114,0.2258,0.472,0.1791,6.7393,0.5985,0.0869,34.1414,0.417
Dataset/IU_student/ITITIU17067\ITITIU17067_14-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Yes,0.1021,0.2456,0.4519,0.108,4.6041,0.4647,0.0691,31.0334,0.3716
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,Yes,0.1829,0.3096,0.6049,0.2061,6.7291,0.642,0.4605,72.7713,0.9597
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,Yes,0.1238,0.2617,0.4977,0.1234,5.3703,0.4969,0.3768,67.0502,0.8681
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Yes,0.0747,0.2014,0.3865,0.0523,3.1737,0.3235,0.2114,53.1656,0.6502
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,Yes,0.0885,0.2402,0.4208,0.1008,4.3802,0.449,0.3633,65.4634,0.8525
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Yes,0.3109,0.384,0.7885,0.4098,8.4787,0.9053,0.2392,53.3817,0.6916
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Yes,0.195,0.3323,0.6245,0.2174,7.4106,0.6593,0.4108,73.4739,0.9064
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Yes,0.1176,0.2504,0.485,0.1301,5.7824,0.5102,0.3388,65.0284,0.8232
Dataset/IU_student/ITITIU17067\ITITIU17067_15-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Yes,0.0977,0.2371,0.4421,0.0905,4.2642,0.4254,0.3462,67.4363,0.8321
Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,Yes,0.0446,0.1202,0.2986,0.0709,4.1598,0.3765,0.1979,47.5842,0.6292
Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Yes,0.1622,0.2593,0.5696,0.1499,5.7619,0.5475,0.3591,67.9418,0.8474
Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,Yes,0.0828,0.155,0.407,0.1968,6.5325,0.6274,0.2934,57.5166,0.766
Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Yes,0.2335,0.2603,0.6834,0.3173,8.0741,0.7966,0.3882,66.5242,0.8811
Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Yes,0.2718,0.3665,0.7373,0.3067,8.9617,0.7832,0.3626,67.9474,0.8516
Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Yes,0.2433,0.3217,0.6976,0.2835,8.54,0.753,0.3104,61.1013,0.7879
Dataset/IU_student/ITITIU17067\ITITIU17067_2-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Yes,0.2356,0.3509,0.6865,0.2377,7.2925,0.6896,0.3328,65.0894,0.8158
Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Yes,0.1074,0.2143,0.4634,0.0901,4.6433,0.4246,0.244,56.9257,0.6986
Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,Yes,0.04,0.114,0.2827,0.14,5.9085,0.5291,0.1832,46.3221,0.6053
Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Yes,0.2459,0.2771,0.7013,0.4253,9.4344,0.9223,0.3156,61.1044,0.7944
Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Yes,0.2535,0.3558,0.7121,0.2504,8.1765,0.7077,0.2939,62.0997,0.7667
Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Yes,0.2133,0.3043,0.6531,0.1836,6.9445,0.6059,0.1966,49.4347,0.627
Dataset/IU_student/ITITIU17067\ITITIU17067_3-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Yes,0.2023,0.3277,0.6361,0.148,5.8783,0.5441,0.2248,54.366,0.6706
Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,Yes,0.0394,0.1511,0.2808,0.0797,3.9575,0.3993,0.1599,46.1996,0.5655
Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Yes,0.3398,0.3624,0.8243,0.3621,7.9557,0.851,0.2203,54.1207,0.6638
Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Yes,0.1334,0.2669,0.5165,0.1846,6.8739,0.6076,0.1902,52.0556,0.6167
Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Yes,0.0992,0.2158,0.4454,0.1311,5.8033,0.512,0.1416,44.1176,0.5322
Dataset/IU_student/ITITIU17067\ITITIU17067_4-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Yes,0.0898,0.2251,0.4237,0.0863,4.1608,0.4155,0.1265,42.4283,0.503
Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Yes,0.2807,0.2856,0.7493,0.3257,6.8158,0.8071,0.2727,56.4736,0.7385
Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Yes,0.1873,0.316,0.6121,0.3078,8.5719,0.7846,0.1914,50.1363,0.6187
Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Yes,0.1444,0.2577,0.5375,0.2493,7.7692,0.7062,0.0834,32.2148,0.4083
Dataset/IU_student/ITITIU17067\ITITIU17067_5-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Yes,0.1308,0.2824,0.5114,0.1474,5.3491,0.543,0.106,37.6401,0.4604
Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Yes,0.391,0.4276,0.8843,0.5652,11.2897,1.0632,0.3535,67.9927,0.8408
Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Yes,0.3623,0.3849,0.8513,0.5525,11.0495,1.0512,0.2501,55.7009,0.7073
Dataset/IU_student/ITITIU17067\ITITIU17067_6-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Yes,0.3509,0.4131,0.8377,0.4777,9.3365,0.9775,0.2586,58.2159,0.7192
Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Yes,0.0519,0.1706,0.3222,0.0827,4.7958,0.4066,0.1481,44.903,0.5443
Dataset/IU_student/ITITIU17067\ITITIU17067_7-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Yes,0.0684,0.1992,0.37,0.1097,5.4224,0.4684,0.1337,43.4646,0.5172
Dataset/IU_student/ITITIU17067\ITITIU17067_8-min.JPG,Dataset/IU_student/ITITIU17067\ITITIU17067_9-min.JPG,Yes,0.0164,0.1059,0.1809,0.0455,3.6312,0.3015,0.0397,23.4185,0.2816
Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,Dataset/IU_student/BAFNIU17003\IMG_2069.JPG,Yes,0.2135,0.4821,0.6535,0.352,8.2065,0.839,0.3511,73.883,0.8379
Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,Dataset/IU_student/BAFNIU17003\IMG_2070.JPG,Yes,0.3454,0.5515,0.8312,0.311,8.4011,0.7887,0.2906,66.7687,0.7624
Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,Dataset/IU_student/BAFNIU17003\IMG_2073.JPG,Yes,0.3157,0.5262,0.7946,0.3012,8.6114,0.7761,0.432,78.7457,0.9296
Dataset/IU_student/BAFNIU17003\BAFNIU17003.jpg,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,Yes,0.4613,0.5977,0.9605,0.4585,10.3886,0.9576,0.323,71.3888,0.8037
Dataset/IU_student/BAFNIU17003\IMG_2069.JPG,Dataset/IU_student/BAFNIU17003\IMG_2070.JPG,Yes,0.2128,0.2262,0.6524,0.2374,6.8754,0.6891,0.4123,67.8517,0.908
Dataset/IU_student/BAFNIU17003\IMG_2069.JPG,Dataset/IU_student/BAFNIU17003\IMG_2073.JPG,Yes,0.1713,0.2197,0.5853,0.2563,7.6633,0.716,0.4075,65.7804,0.9028
Dataset/IU_student/BAFNIU17003\IMG_2069.JPG,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,Yes,0.3599,0.3239,0.8484,0.2987,7.8557,0.773,0.2437,55.1517,0.6981
Dataset/IU_student/BAFNIU17003\IMG_2070.JPG,Dataset/IU_student/BAFNIU17003\IMG_2073.JPG,Yes,0.0949,0.1656,0.4356,0.1084,5.1982,0.4657,0.3301,55.526,0.8125
Dataset/IU_student/BAFNIU17003\IMG_2070.JPG,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,Yes,0.2415,0.2633,0.695,0.2189,7.1677,0.6617,0.3738,65.593,0.8646
Dataset/IU_student/BAFNIU17003\IMG_2073.JPG,Dataset/IU_student/BAFNIU17003\IMG_2076.JPG,Yes,0.2552,0.2822,0.7144,0.2708,8.27,0.7359,0.3871,65.2392,0.8799
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Yes,0.1689,0.334,0.5812,0.2339,6.5345,0.684,0.3494,72.9197,0.836
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Yes,0.1789,0.3419,0.5982,0.2328,7.0053,0.6824,0.3196,66.875,0.7995
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Yes,0.1525,0.3233,0.5524,0.286,7.9761,0.7562,0.2679,61.8766,0.732
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Yes,0.1866,0.3492,0.6109,0.2784,7.2647,0.7462,0.4245,75.9106,0.9214
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Yes,0.1418,0.3075,0.5325,0.2392,6.8242,0.6916,0.4566,77.0947,0.9556
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,Yes,0.1425,0.3084,0.5338,0.1964,6.1277,0.6267,0.5427,82.5665,1.0418
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,Yes,0.2298,0.3823,0.6779,0.2668,7.3969,0.7304,0.4032,79.8605,0.898
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_3.JPG,Yes,0.1933,0.3542,0.6217,0.3304,8.4785,0.8129,0.3342,82.9034,0.8176
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,Yes,0.15,0.3233,0.5478,0.2622,7.2608,0.7242,0.2963,67.815,0.7699
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,Yes,0.1582,0.3304,0.5625,0.2544,7.1263,0.7132,0.2964,63.4741,0.7699
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,Yes,0.1741,0.3384,0.5902,0.2139,6.4752,0.6541,0.3178,68.1119,0.7972
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,Yes,0.1528,0.3239,0.5528,0.2779,7.8615,0.7455,0.2533,59.9043,0.7118
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,Yes,0.1794,0.3429,0.599,0.2229,6.4799,0.6677,0.2471,60.9441,0.703
Dataset/IU_student/BAFNIU17091\BAFNIU17027_1.jpg,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,Yes,0.1947,0.3552,0.624,0.3522,8.6392,0.8392,0.3366,80.71,0.8205
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Yes,0.1408,0.2564,0.5306,0.1301,5.4224,0.5102,0.2393,62.1012,0.6919
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Yes,0.1356,0.2416,0.5207,0.1686,6.368,0.5807,0.196,56.55,0.6262
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Yes,0.1963,0.3103,0.6266,0.1553,5.7571,0.5573,0.3164,70.669,0.7955
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Yes,0.0948,0.2165,0.4354,0.1266,5.2126,0.5031,0.2552,62.8444,0.7144
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,Yes,0.0858,0.2135,0.4143,0.0995,4.5621,0.446,0.3833,75.7573,0.8755
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,Yes,0.1036,0.2162,0.4552,0.0572,3.6261,0.3381,0.1289,47.6896,0.5078
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_3.JPG,Yes,0.0447,0.1411,0.299,0.0739,4.3222,0.3846,0.2112,68.2657,0.6499
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,Yes,0.0996,0.2067,0.4464,0.1617,5.9752,0.5688,0.22,61.5432,0.6633
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,Yes,0.1128,0.2193,0.4749,0.1682,6.0695,0.58,0.1629,51.0011,0.5708
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,Yes,0.1344,0.2457,0.5185,0.0989,4.597,0.4447,0.1806,54.6814,0.6011
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,Yes,0.1384,0.2437,0.5261,0.1559,6.1179,0.5583,0.1995,56.9003,0.6317
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,Yes,0.1409,0.2639,0.5308,0.1352,5.3197,0.52,0.2458,64.2305,0.7011
Dataset/IU_student/BAFNIU17091\BAFNIU17027_10.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,Yes,0.038,0.1328,0.2755,0.0756,4.322,0.3889,0.1641,58.8921,0.5728
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Yes,0.0403,0.1396,0.284,0.0502,3.5637,0.3167,0.0684,32.2725,0.37
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Yes,0.0986,0.223,0.444,0.064,3.8475,0.3577,0.1829,51.7358,0.6048
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Yes,0.0646,0.1804,0.3595,0.0563,3.6146,0.3355,0.2439,58.7854,0.6984
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,Yes,0.0492,0.1635,0.3138,0.0552,3.5728,0.3321,0.3715,71.4468,0.862
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,Yes,0.1984,0.3047,0.6299,0.1489,5.945,0.5458,0.2497,64.7184,0.7067
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_3.JPG,Yes,0.1438,0.2582,0.5362,0.1909,6.9086,0.6178,0.356,86.0965,0.8438
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,Yes,0.0802,0.1929,0.4005,0.0662,3.9432,0.3638,0.2376,62.271,0.6893
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,Yes,0.0475,0.1525,0.3081,0.082,4.3786,0.4049,0.1183,41.6229,0.4863
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,Yes,0.0363,0.1309,0.2693,0.0757,4.1822,0.3892,0.1009,39.6215,0.4493
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,Yes,0.0388,0.1376,0.2787,0.0516,3.6049,0.3212,0.063,30.8451,0.3551
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,Yes,0.0066,0.0612,0.1151,0.0152,1.9486,0.1745,0.1043,40.7324,0.4567
Dataset/IU_student/BAFNIU17091\BAFNIU17027_11.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,Yes,0.1403,0.2588,0.5297,0.1882,6.8233,0.6135,0.3162,79.3287,0.7953
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Yes,0.1273,0.2491,0.5046,0.0838,4.5645,0.4093,0.1987,54.3822,0.6304
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Yes,0.0413,0.1495,0.2874,0.046,3.4341,0.3034,0.223,56.7824,0.6679
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,Yes,0.0384,0.1553,0.2772,0.0742,4.3138,0.3852,0.36,71.0118,0.8485
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,Yes,0.1932,0.2886,0.6216,0.1811,6.72,0.6019,0.2177,60.7787,0.6599
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_3.JPG,Yes,0.1486,0.2511,0.5451,0.1892,7.0112,0.6151,0.2878,78.2716,0.7587
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,Yes,0.0451,0.1338,0.3004,0.0617,3.9413,0.3514,0.1724,53.4009,0.5872
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,Yes,0.0444,0.1326,0.298,0.0657,4.0624,0.3626,0.0668,31.6453,0.3654
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,Yes,0.0401,0.1329,0.2832,0.0785,4.4253,0.3963,0.0974,39.1312,0.4413
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,Yes,0.0021,0.0291,0.0646,0.0047,1.0996,0.0966,0.0068,10.2219,0.1166
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,Yes,0.0472,0.1597,0.3074,0.0631,3.9998,0.3552,0.0943,38.9168,0.4343
Dataset/IU_student/BAFNIU17091\BAFNIU17027_12.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,Yes,0.14,0.2501,0.5291,0.1954,7.0936,0.6251,0.2527,71.6373,0.7109
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Yes,0.1206,0.2501,0.4911,0.0936,4.5393,0.4326,0.2558,59.3215,0.7153
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,Yes,0.1361,0.2709,0.5218,0.0935,4.4919,0.4324,0.3432,67.6667,0.8285
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,Yes,0.3138,0.3918,0.7922,0.206,6.8618,0.6418,0.3153,72.01,0.7942
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_3.JPG,Yes,0.2385,0.3404,0.6907,0.2596,7.9292,0.7206,0.4258,93.0564,0.9228
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,Yes,0.1765,0.29,0.5942,0.0912,4.5425,0.4272,0.3537,75.1367,0.841
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,Yes,0.1547,0.2726,0.5563,0.1208,5.2062,0.4915,0.2367,58.0978,0.6881
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,Yes,0.1457,0.2678,0.5397,0.126,5.257,0.5021,0.2298,59.1124,0.6779
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,Yes,0.129,0.2506,0.5079,0.0849,4.583,0.4122,0.2019,54.5817,0.6354
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,Yes,0.11,0.2395,0.469,0.0803,4.165,0.4008,0.2899,67.0153,0.7615
Dataset/IU_student/BAFNIU17091\BAFNIU17027_13.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,Yes,0.2297,0.3384,0.6778,0.247,7.6925,0.7029,0.3876,86.7975,0.8804
Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,Yes,0.0167,0.0962,0.1826,0.0304,2.5748,0.2466,0.2147,52.3568,0.6553
Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,Yes,0.2129,0.3225,0.6525,0.162,6.0988,0.5692,0.1869,55.5493,0.6114
Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_3.JPG,Yes,0.137,0.2586,0.5234,0.1846,6.7122,0.6076,0.3388,83.4915,0.8232
Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_4.JPG,Yes,0.0587,0.1761,0.3425,0.0584,3.6432,0.3418,0.232,60.4822,0.6812
Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_5.JPG,Yes,0.0697,0.1901,0.3735,0.0695,3.9579,0.3728,0.2346,56.8194,0.685
Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_6.JPG,Yes,0.0604,0.1741,0.3476,0.0472,3.2243,0.3073,0.1996,54.4645,0.6318
Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_7.JPG,Yes,0.0443,0.1545,0.2975,0.0444,3.3636,0.2978,0.2303,57.4104,0.6786
Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_8.JPG,Yes,0.0701,0.1908,0.3743,0.0533,3.4045,0.3265,0.2963,66.8368,0.7698
Dataset/IU_student/BAFNIU17091\BAFNIU17027_14.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_9.JPG,Yes,0.1316,0.2561,0.5131,0.1891,6.7503,0.6149,0.2708,73.4202,0.736
Dataset/IU_student/BAFNIU17091\BAFNIU17027_15.JPG,Dataset/IU_student/BAFNIU17091\BAFNIU17027_2.JPG,Yes,0.1707,0.2968,0.5843,0.1449,5.7248,0.5383,0.3465,73.8423,0.8324
